tick,sirstate,n
9873.1,2,10000
9874.1,2,10000
9875.1,2,10000
9876.1,2,10000
9877.1,2,10000
9878.1,2,10000
9879.1,2,10000
9880.1,2,10000
9881.1,2,10000
9882.1,2,10000
9883.1,2,10000
9884.1,2,10000
9885.1,2,10000
9886.1,2,10000
9887.1,2,10000
9888.1,2,10000
9889.1,2,10000
9890.1,2,10000
9891.1,2,10000
9892.1,2,10000
9893.1,2,10000
9894.1,2,10000
9895.1,2,10000
9896.1,2,10000
9897.1,2,10000
9898.1,2,10000
9899.1,2,10000
9900.1,2,10000
9901.1,2,10000
9902.1,2,10000
9903.1,2,10000
9904.1,2,10000
9905.1,2,10000
9906.1,2,10000
9907.1,2,10000
9908.1,2,10000
9909.1,2,10000
9910.1,2,10000
9911.1,2,10000
9912.1,2,10000
9913.1,2,10000
9914.1,2,10000
9915.1,2,10000
9916.1,2,10000
9917.1,2,10000
9918.1,2,10000
9919.1,2,10000
9920.1,2,10000
9921.1,2,10000
9922.1,2,10000
9923.1,2,10000
9924.1,2,10000
9925.1,2,10000
9926.1,2,10000
9927.1,2,10000
9928.1,2,10000
9929.1,2,10000
9930.1,2,10000
9931.1,2,10000
9932.1,2,10000
9933.1,2,10000
9934.1,2,10000
9935.1,2,10000
9936.1,2,10000
9937.1,2,10000
9938.1,2,10000
9939.1,2,10000
9940.1,2,10000
9941.1,2,10000
9942.1,2,10000
9943.1,2,10000
9944.1,2,10000
9945.1,2,10000
9946.1,2,10000
9947.1,2,10000
9948.1,2,10000
9949.1,2,10000
9950.1,2,10000
9951.1,2,10000
9952.1,2,10000
9953.1,2,10000
9954.1,2,10000
9955.1,2,10000
9956.1,2,10000
9957.1,2,10000
9958.1,2,10000
9959.1,2,10000
9960.1,2,10000
9961.1,2,10000
9962.1,2,10000
9963.1,2,10000
9964.1,2,10000
9965.1,2,10000
9966.1,2,10000
9967.1,2,10000
9968.1,2,10000
9969.1,2,10000
9970.1,2,10000
9971.1,2,10000
9972.1,2,10000
9973.1,2,10000
9974.1,2,10000
9975.1,2,10000
9976.1,2,10000
9977.1,2,10000
9978.1,2,10000
9979.1,2,10000
9980.1,2,10000
9981.1,2,10000
9982.1,2,10000
9983.1,2,10000
9984.1,2,10000
9985.1,2,10000
9986.1,2,10000
9987.1,2,10000
9988.1,2,10000
9989.1,2,10000
9990.1,2,10000
9991.1,2,10000
9992.1,2,10000
9993.1,2,10000
9994.1,2,10000
9995.1,2,10000
9996.1,2,10000
9997.1,2,10000
9998.1,2,10000
9999.1,2,10000
